지역,상호,타입,주소,위도,경도
광주광역시,SK행복충전 제일에너지충전소 동곡점,충전소,광주 광산구 동곡로 123,35.0946417,126.7726694
광주광역시,SK행복충전 광주엘피지충전소,충전소,광주 광산구 동곡로 122 (하산동),35.0984536,126.7710681
광주광역시,동일가스㈜,충전소,광주 광산구 동곡로 456 (월전동),35.1225806,126.7748835
광주광역시,신창LPG충전소,충전소,광주 광산구 북문대로 354,35.1908587,126.8542871
광주광역시,대성가스(주)지평선충전소,충전소,광주광역시 광산구 영광로3777,35.1590235,126.7189782
광주광역시,신공항LPG충전소,충전소,광주 광산구 상무대로 404,35.1436688,126.8100333
광주광역시,금정LPG충전소,충전소,광주 광산구 북문대로 365 (신창동),35.1909912,126.8498218
광주광역시,SK행복충전 한일엘피지충전소,충전소,광주 광산구 북문대로420번길 92,35.1925635,126.8526984
광주광역시,SK행복충전 한일에너지충전소,충전소,광주 광산구 북문대로 619-20 (수완동),35.1982207,126.8286948
광주광역시,SK행복충전 효천엘피지충전소,충전소,광주 남구 서문대로 297,35.0948315,126.8761944
광주광역시,반디가스 송암점,충전소,광주 남구 송암로 28 (송하동),35.1084335,126.8797021
광주광역시,광주LPG충전소,충전소,광주 남구 송암로 106 (송하동),35.1139578,126.8738421
광주광역시,(주)금정남광주lpg충전소,충전소,광주 남구  서문대로 497 (송하동),35.1119472,126.8835505
광주광역시,SK행복충전 동부충전소,충전소,광주 동구 남문로 615 (용산동),35.114309,126.9153111
광주광역시,반디가스 지원점,충전소,광주 동구 남문로 397,35.1196779,126.9327871
광주광역시,(주)도시산업엘피지,충전소,광주 북구 무등로137번길 8 (신안동),35.1673404,126.8992406
광주광역시,매일LPG,충전소,광주 북구 우치로 850,35.2381,126.8932865
광주광역시,(주)무등LPG충전소,충전소,광주 북구 하서로 553 (본촌동),35.220949,126.8829054
광주광역시,반디가스 운암본점,충전소, 광주광역시 북구 운신남길 146,35.1718597,126.882867
광주광역시,패밀리LPG충전소,충전소,광주 북구 우치로 654,35.1888835,126.9072298
광주광역시,광산업단지충전소,충전소,광주 북구 삼소로 330,35.2404972,126.8699212
광주광역시,대창석유 국일충전소,충전소,광주 북구 탁영로 11 (두암동),35.1667822,126.9340845
광주광역시,반디가스 일곡점,충전소,광주 북구 우치로 585 (일곡동),35.2079669,126.8906018
광주광역시,SK행복충전 바로오케이충전소,충전소,광주 북구 하남대로 763 (운암동),35.1716108,126.8760325
광주광역시,SK행복충전 미래엘피지충전소,충전소,광주 북구 임방울대로 983 (신용동),35.2146729,126.8654872
광주광역시,SK행복충전 동광주LPG충전소,충전소,광주 북구 동문대로 560 (망월동),35.2045129,126.9525511
광주광역시,동화가스(주),충전소,광주 북구 각화대로 39,35.1812044,126.9354256
광주광역시,대성LPG충전소,충전소,광주 북구 하서로176번길 18 (양산동),35.1923261,126.8783518
광주광역시,SK행복충전 광주개인택시조합엘피지충전소,충전소,광주 북구 하서로 576 (본촌동),35.2161276,126.8810041
광주광역시,디오충전소,충전소,광주 북구 빛고을대로 656 (용두동),35.1633056,126.8552532
광주광역시,풍암LPG충전소,충전소,광주 서구  회재로 766 (매월동),35.1183754,126.8466966
광주광역시,주식회사대동가스,충전소,광주 서구 회재로 779 (매월동),35.1159821,126.851636
광주광역시,목포도시가스(주)MC에너지,충전소,광주 서구 운천로 163,35.1465461,126.8558139
광주광역시,대양케미칼주유소/충전소,충전소,광주 서구 풍서좌로 255 (세하동),35.1273071,126.8417706
광주광역시,(유)남악 청기와충전소,충전소,광주 서구 내방로 363 (화정동),35.157605,126.8803948
