,Unnamed: 0,사고번호,사고일시,요일,시군구,도로명,주소,위도,경도
1084,1084,2.02E+15,2019년 12월 2일 11시,월요일,전라북도 전주시 완산구 서노송동,공북로,전라북도 전주시 완산구 서노송동공북로,35.8259147,127.1395105
1085,1085,2.02E+15,2019년 10월 5일 15시,토요일,전라북도 전주시 완산구 서노송동,반태산1길,전라북도 전주시 완산구 서노송동반태산1길,35.8294096,127.1475856
1086,1086,2.02E+15,2019년 12월 1일 14시,일요일,전라북도 전주시 완산구 서노송동,문화광장로,전라북도 전주시 완산구 서노송동문화광장로,35.822511,127.1461021
1087,1087,2.02E+15,2019년 1월 22일 22시,화요일,전라북도 전주시 완산구 서노송동,팔달로,전라북도 전주시 완산구 서노송동팔달로,35.8252685,127.1458969
1088,1088,2.02E+15,2019년 3월 10일 20시,일요일,전라북도 전주시 완산구 서노송동,현무3길,전라북도 전주시 완산구 서노송동현무3길,35.8216989,127.149858
1089,1089,2.02E+15,2019년 8월 6일 16시,화요일,전라북도 전주시 완산구 서노송동,공북로,전라북도 전주시 완산구 서노송동공북로,35.8259147,127.1395105
1090,1090,2.02E+15,2019년 4월 23일 10시,화요일,전라북도 전주시 완산구 서노송동,기린대로,전라북도 전주시 완산구 서노송동기린대로,35.8252685,127.1458969
1091,1091,2.02E+15,2019년 11월 4일 12시,월요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1092,1092,2.02E+15,2019년 7월 2일 14시,화요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1093,1093,2.02E+15,2019년 11월 22일 15시,금요일,전라북도 전주시 덕진구 진북동,유연로,전라북도 전주시 덕진구 진북동유연로,35.8265762,127.1286513
1094,1094,2.02E+15,2019년 9월 28일 22시,토요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1095,1095,2.02E+15,2019년 11월 23일 17시,토요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1096,1096,2.02E+15,2019년 7월 11일 17시,목요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1097,1097,2.02E+15,2019년 8월 23일 01시,금요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1098,1098,2.02E+15,2019년 6월 12일 17시,수요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1099,1099,2.02E+15,2019년 5월 10일 15시,금요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1100,1100,2.02E+15,2019년 12월 22일 21시,일요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1101,1101,2.02E+15,2019년 10월 25일 16시,금요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1102,1102,2.02E+15,2019년 3월 1일 18시,금요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1103,1103,2.02E+15,2019년 12월 7일 18시,토요일,전라북도 전주시 덕진구 진북동,유연로,전라북도 전주시 덕진구 진북동유연로,35.8265762,127.1286513
1104,1104,2.02E+15,2019년 5월 3일 21시,금요일,전라북도 전주시 덕진구 진북동,건산3길,전라북도 전주시 덕진구 진북동건산3길,35.8325639,127.1410287
1105,1105,2.02E+15,2019년 8월 13일 13시,화요일,전라북도 전주시 덕진구 진북동,숲정이2길,전라북도 전주시 덕진구 진북동숲정이2길,35.8313097,127.1307
1106,1106,2.02E+15,2019년 6월 28일 21시,금요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1107,1107,2.02E+15,2019년 2월 9일 20시,토요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1108,1108,2.02E+15,2019년 8월 9일 04시,금요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1109,1109,2.02E+15,2019년 5월 20일 18시,월요일,전라북도 전주시 덕진구 진북동,노송여울2길,전라북도 전주시 덕진구 진북동노송여울2길,35.8283535,127.1412112
1110,1110,2.02E+15,2019년 8월 7일 14시,수요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1111,1111,2.02E+15,2019년 7월 5일 18시,금요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1112,1112,2.02E+15,2019년 3월 24일 16시,일요일,전라북도 전주시 덕진구 진북동,반촌로,전라북도 전주시 덕진구 진북동반촌로,35.8311149,127.1467659
1113,1113,2.02E+15,2019년 7월 16일 16시,화요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1114,1114,2.02E+15,2019년 10월 3일 17시,목요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1115,1115,2.02E+15,2019년 6월 20일 00시,목요일,전라북도 전주시 덕진구 진북동,전주천서로,전라북도 전주시 덕진구 진북동전주천서로,35.8240889,127.1312447
1116,1116,2.02E+15,2019년 10월 10일 08시,목요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1117,1117,2.02E+15,2019년 8월 25일 10시,일요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1118,1118,2.02E+15,2019년 8월 21일 19시,수요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1119,1119,2.02E+15,2019년 10월 12일 12시,토요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1120,1120,2.02E+15,2019년 4월 28일 05시,일요일,전라북도 전주시 덕진구 진북동,건산로,전라북도 전주시 덕진구 진북동건산로,35.8340997,127.1528533
1121,1121,2.02E+15,2019년 1월 28일 08시,월요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1122,1122,2.02E+15,2019년 3월 26일 11시,화요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1123,1123,2.02E+15,2019년 9월 20일 21시,금요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1124,1124,2.02E+15,2019년 12월 6일 12시,금요일,전라북도 전주시 덕진구 진북동,건산3길,전라북도 전주시 덕진구 진북동건산3길,35.8325639,127.1410287
1125,1125,2.02E+15,2019년 10월 3일 04시,목요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1126,1126,2.02E+15,2019년 5월 29일 21시,수요일,전라북도 전주시 덕진구 진북동,전주천서로,전라북도 전주시 덕진구 진북동전주천서로,35.8240889,127.1312447
1127,1127,2.02E+15,2019년 3월 9일 20시,토요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1128,1128,2.02E+15,2019년 4월 26일 17시,금요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1129,1129,2.02E+15,2019년 6월 13일 11시,목요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1130,1130,2.02E+15,2019년 7월 22일 10시,월요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1131,1131,2.02E+15,2019년 5월 19일 05시,일요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1132,1132,2.02E+15,2019년 1월 4일 08시,금요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1133,1133,2.02E+15,2019년 2월 3일 18시,일요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1134,1134,2.02E+15,2019년 5월 21일 18시,화요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1135,1135,2.02E+15,2019년 2월 4일 18시,월요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1136,1136,2.02E+15,2019년 11월 15일 23시,금요일,전라북도 전주시 덕진구 진북동,백제대로,전라북도 전주시 덕진구 진북동백제대로,35.8467324,127.1293672
1137,1137,2.02E+15,2019년 7월 8일 19시,월요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1138,1138,2.02E+15,2019년 2월 21일 08시,목요일,전라북도 전주시 덕진구 진북동,숲정이2길,전라북도 전주시 덕진구 진북동숲정이2길,35.8313097,127.1307
1139,1139,2.02E+15,2019년 9월 6일 19시,금요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1140,1140,2.02E+15,2019년 11월 11일 10시,월요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1141,1141,2.02E+15,2019년 6월 24일 04시,월요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1142,1142,2.02E+15,2019년 12월 7일 14시,토요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1143,1143,2.02E+15,2019년 12월 9일 17시,월요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1144,1144,2.02E+15,2019년 3월 30일 17시,토요일,전라북도 전주시 덕진구 진북동,유연로,전라북도 전주시 덕진구 진북동유연로,35.8265762,127.1286513
1145,1145,2.02E+15,2019년 7월 28일 22시,일요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1146,1146,2.02E+15,2019년 1월 17일 10시,목요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1147,1147,2.02E+15,2019년 11월 13일 15시,수요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1148,1148,2.02E+15,2019년 7월 23일 22시,화요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1149,1149,2.02E+15,2019년 5월 21일 15시,화요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1150,1150,2.02E+15,2019년 11월 2일 07시,토요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1151,1151,2.02E+15,2019년 9월 5일 11시,목요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1152,1152,2.02E+15,2019년 10월 28일 10시,월요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1153,1153,2.02E+15,2019년 3월 2일 01시,토요일,전라북도 전주시 덕진구 진북동,전주천서로,전라북도 전주시 덕진구 진북동전주천서로,35.8240889,127.1312447
1154,1154,2.02E+15,2019년 10월 22일 21시,화요일,전라북도 전주시 덕진구 진북동,기린대로,전라북도 전주시 덕진구 진북동기린대로,35.8278873,127.1314186
1155,1155,2.02E+15,2019년 2월 9일 19시,토요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1156,1156,2.02E+15,2019년 5월 10일 18시,금요일,전라북도 전주시 덕진구 진북동,전주천서로,전라북도 전주시 덕진구 진북동전주천서로,35.8240889,127.1312447
1157,1157,2.02E+15,2019년 6월 16일 01시,일요일,전라북도 전주시 덕진구 진북동,권삼득로,전라북도 전주시 덕진구 진북동권삼득로,35.8278873,127.1314186
1158,1158,2.02E+15,2019년 8월 5일 11시,월요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1159,1159,2.02E+15,2019년 8월 20일 10시,화요일,전라북도 전주시 덕진구 진북동,권삼득로,전라북도 전주시 덕진구 진북동권삼득로,35.8278873,127.1314186
1160,1160,2.02E+15,2019년 11월 22일 20시,금요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1161,1161,2.02E+15,2019년 9월 26일 12시,목요일,전라북도 전주시 덕진구 진북동,팔달로,전라북도 전주시 덕진구 진북동팔달로,35.8309547,127.1386873
1162,1162,2.02E+15,2019년 12월 15일 21시,일요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1163,1163,2.02E+15,2019년 11월 30일 06시,토요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1164,1164,2.02E+15,2019년 9월 5일 13시,목요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1165,1165,2.02E+15,2019년 6월 29일 07시,토요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1166,1166,2.02E+15,2019년 12월 22일 19시,일요일,전라북도 전주시 덕진구 진북동,숲정이로,전라북도 전주시 덕진구 진북동숲정이로,35.8321409,127.1303245
1167,1167,2.02E+15,2019년 2월 13일 15시,수요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1168,1168,2.02E+15,2019년 10월 29일 20시,화요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1169,1169,2.02E+15,2019년 12월 18일 02시,수요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1170,1170,2.02E+15,2019년 12월 31일 20시,화요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1171,1171,2.02E+15,2019년 8월 9일 18시,금요일,전라북도 전주시 덕진구 진북동,권삼득로,전라북도 전주시 덕진구 진북동권삼득로,35.8278873,127.1314186
1172,1172,2.02E+15,2019년 6월 18일 21시,화요일,전라북도 전주시 덕진구 진북동,태진로,전라북도 전주시 덕진구 진북동태진로,35.8307895,127.1359104
1173,1173,2.02E+15,2019년 4월 24일 08시,수요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1174,1174,2.02E+15,2019년 1월 12일 19시,토요일,전라북도 전주시 덕진구 진북동,건산로,전라북도 전주시 덕진구 진북동건산로,35.8340997,127.1528533
1175,1175,2.02E+15,2019년 5월 21일 08시,화요일,전라북도 전주시 덕진구 진북동,전주천동로,전라북도 전주시 덕진구 진북동전주천동로,35.830307,127.1310695
1176,1176,2.02E+15,2019년 10월 11일 09시,금요일,전라북도 전주시 덕진구 진북동,벚꽃로,전라북도 전주시 덕진구 진북동벚꽃로,35.8288376,127.1325605
1177,1177,2.02E+15,2019년 3월 5일 02시,화요일,전라북도 전주시 덕진구 진북동,안덕원로,전라북도 전주시 덕진구 진북동안덕원로,35.8313572,127.1314116
1178,1178,2.02E+15,2019년 10월 23일 13시,수요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1179,1179,2.02E+15,2019년 10월 11일 23시,금요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1180,1180,2.02E+15,2019년 5월 17일 07시,금요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1181,1181,2.02E+15,2019년 8월 11일 14시,일요일,전라북도 전주시 덕진구 인후동1가,인후3길,전라북도 전주시 덕진구 인후동1가인후3길,35.8409254,127.1366662
1182,1182,2.02E+15,2019년 11월 20일 10시,수요일,전라북도 전주시 덕진구 인후동1가,가재미로,전라북도 전주시 덕진구 인후동1가가재미로,35.8298998,127.1617484
1183,1183,2.02E+15,2019년 10월 4일 09시,금요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1184,1184,2.02E+15,2019년 3월 28일 10시,목요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1185,1185,2.02E+15,2019년 6월 20일 22시,목요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1186,1186,2.02E+15,2019년 8월 31일 14시,토요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1187,1187,2.02E+15,2019년 10월 25일 17시,금요일,전라북도 전주시 덕진구 인후동1가,아중로,전라북도 전주시 덕진구 인후동1가아중로,35.835426,127.1596818
1188,1188,2.02E+15,2019년 1월 23일 20시,수요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1189,1189,2.02E+15,2019년 1월 25일 23시,금요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1190,1190,2.02E+15,2019년 10월 4일 10시,금요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1191,1191,2.02E+15,2019년 7월 25일 07시,목요일,전라북도 전주시 덕진구 인후동1가,무삼지5길,전라북도 전주시 덕진구 인후동1가무삼지5길,35.835426,127.1596818
1192,1192,2.02E+15,2019년 9월 10일 04시,화요일,전라북도 전주시 덕진구 인후동1가,팽나무1길,전라북도 전주시 덕진구 인후동1가팽나무1길,35.8343478,127.1505197
1193,1193,2.02E+15,2019년 6월 1일 09시,토요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1194,1194,2.02E+15,2019년 5월 12일 10시,일요일,전라북도 전주시 덕진구 인후동1가,한배미1길,전라북도 전주시 덕진구 인후동1가한배미1길,35.8230467,127.1665436
1195,1195,2.02E+15,2019년 4월 2일 20시,화요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1196,1196,2.02E+15,2019년 5월 21일 09시,화요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1197,1197,2.02E+15,2019년 11월 13일 17시,수요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1198,1198,2.02E+15,2019년 12월 19일 16시,목요일,전라북도 전주시 덕진구 인후동1가,아중로,전라북도 전주시 덕진구 인후동1가아중로,35.835426,127.1596818
1199,1199,2.02E+15,2019년 10월 18일 22시,금요일,전라북도 전주시 덕진구 인후동1가,안덕원로,전라북도 전주시 덕진구 인후동1가안덕원로,35.835426,127.1596818
1200,1200,2.02E+15,2019년 10월 18일 17시,금요일,전라북도 전주시 덕진구 인후동1가,석소로,전라북도 전주시 덕진구 인후동1가석소로,35.835426,127.1596818
1201,1201,2.02E+15,2019년 7월 14일 11시,일요일,전라북도 전주시 덕진구 인후동1가,팽나무4길,전라북도 전주시 덕진구 인후동1가팽나무4길,35.8350114,127.1547392
1202,1202,2.02E+15,2019년 1월 31일 17시,목요일,전라북도 전주시 덕진구 인후동1가,안덕원로,전라북도 전주시 덕진구 인후동1가안덕원로,35.835426,127.1596818
1203,1203,2.02E+15,2019년 11월 20일 18시,수요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1204,1204,2.02E+15,2019년 4월 12일 20시,금요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1205,1205,2.02E+15,2019년 5월 17일 00시,금요일,전라북도 전주시 덕진구 인후동1가,팽나무6길,전라북도 전주시 덕진구 인후동1가팽나무6길,35.8343968,127.1560493
1206,1206,2.02E+15,2019년 12월 10일 11시,화요일,전라북도 전주시 덕진구 인후동1가,팽나무4길,전라북도 전주시 덕진구 인후동1가팽나무4길,35.8350114,127.1547392
1207,1207,2.02E+15,2019년 9월 10일 19시,화요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1208,1208,2.02E+15,2019년 3월 30일 14시,토요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1209,1209,2.02E+15,2019년 2월 28일 22시,목요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1210,1210,2.02E+15,2019년 4월 18일 02시,목요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1211,1211,2.02E+15,2019년 10월 13일 12시,일요일,전라북도 전주시 덕진구 인후동1가,한배미로,전라북도 전주시 덕진구 인후동1가한배미로,35.835426,127.1596818
1212,1212,2.02E+15,2019년 11월 25일 17시,월요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1213,1213,2.02E+15,2019년 6월 10일 18시,월요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1214,1214,2.02E+15,2019년 10월 2일 18시,수요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1215,1215,2.02E+15,2019년 1월 18일 05시,금요일,전라북도 전주시 덕진구 인후동1가,안덕원로,전라북도 전주시 덕진구 인후동1가안덕원로,35.835426,127.1596818
1216,1216,2.02E+15,2019년 5월 18일 20시,토요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1217,1217,2.02E+15,2019년 10월 22일 08시,화요일,전라북도 전주시 덕진구 인후동1가,안덕원로,전라북도 전주시 덕진구 인후동1가안덕원로,35.835426,127.1596818
1218,1218,2.02E+15,2019년 12월 25일 05시,수요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1219,1219,2.02E+15,2019년 3월 18일 17시,월요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1220,1220,2.02E+15,2019년 4월 1일 10시,월요일,전라북도 전주시 덕진구 인후동1가,팽나무6길,전라북도 전주시 덕진구 인후동1가팽나무6길,35.8343968,127.1560493
1221,1221,2.02E+15,2019년 11월 5일 08시,화요일,전라북도 전주시 덕진구 인후동1가,심방죽로,전라북도 전주시 덕진구 인후동1가심방죽로,35.835426,127.1596818
1222,1222,2.02E+15,2019년 1월 21일 19시,월요일,전라북도 전주시 덕진구 인후동1가,안덕원로,전라북도 전주시 덕진구 인후동1가안덕원로,35.835426,127.1596818
1223,1223,2.02E+15,2019년 5월 21일 02시,화요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1224,1224,2.02E+15,2019년 1월 31일 18시,목요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1225,1225,2.02E+15,2019년 9월 6일 18시,금요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1226,1226,2.02E+15,2019년 12월 1일 21시,일요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1227,1227,2.02E+15,2019년 5월 23일 23시,목요일,전라북도 전주시 덕진구 인후동1가,구총목로,전라북도 전주시 덕진구 인후동1가구총목로,35.8280585,127.1613361
1228,1228,2.02E+15,2019년 2월 8일 20시,금요일,전라북도 전주시 덕진구 인후동1가,견훤로,전라북도 전주시 덕진구 인후동1가견훤로,35.8461413,127.155339
1229,1229,2.02E+15,2019년 10월 15일 18시,화요일,전라북도 전주시 덕진구 인후동1가,정언신로,전라북도 전주시 덕진구 인후동1가정언신로,35.8363012,127.1545626
1230,1230,2.02E+15,2019년 7월 13일 10시,토요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1231,1231,2.02E+15,2019년 4월 10일 10시,수요일,전라북도 전주시 덕진구 인후동1가,팽나무4길,전라북도 전주시 덕진구 인후동1가팽나무4길,35.8350114,127.1547392
1232,1232,2.02E+15,2019년 5월 19일 14시,일요일,전라북도 전주시 덕진구 인후동1가,무삼지로,전라북도 전주시 덕진구 인후동1가무삼지로,35.835426,127.1596818
1233,1233,2.02E+15,2019년 12월 5일 12시,목요일,전라북도 전주시 덕진구 인후동1가,진버들1길,전라북도 전주시 덕진구 인후동1가진버들1길,35.8345445,127.1627874
1234,1234,2.02E+15,2019년 10월 18일 12시,금요일,전라북도 전주시 덕진구 인후동1가,팽나무4길,전라북도 전주시 덕진구 인후동1가팽나무4길,35.8350114,127.1547392
1235,1235,2.02E+15,2019년 6월 24일 15시,월요일,전라북도 전주시 덕진구 인후동1가,동가재미1길,전라북도 전주시 덕진구 인후동1가동가재미1길,35.8230467,127.1665436
1236,1236,2.02E+15,2019년 7월 19일 14시,금요일,전라북도 전주시 덕진구 인후동1가,진버들1길,전라북도 전주시 덕진구 인후동1가진버들1길,35.8345445,127.1627874
1237,1237,2.02E+15,2019년 7월 15일 16시,월요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
1238,1238,2.02E+15,2019년 8월 9일 09시,금요일,전라북도 전주시 덕진구 인후동1가,팽나무4길,전라북도 전주시 덕진구 인후동1가팽나무4길,35.8350114,127.1547392
1239,1239,2.02E+15,2019년 11월 17일 01시,일요일,전라북도 전주시 덕진구 인후동1가,건산로,전라북도 전주시 덕진구 인후동1가건산로,35.835426,127.1596818
