관리번호,행정구역,정류장명,주소,위도,경도,
518157,태백동,구민회관(164),,128.6579639,35.16976007,
518158,태백동,구민회관(164),,128.6580322,35.16941513,
518159,양곡동,양곡로,,128.6353649,35.18955436,
518201,장천동,벽산솔렌스힐아파트,,128.709854,35.13068531,
518202,장천동,벽산솔렌스힐아파트,,128.710636,35.13003571,
518301,경화동,진해루,,128.6837605,35.14749939,
518302,경화동,진해루,,128.6837151,35.14721634,
518303,경화동,에너지환경과학공원입구,,128.6903474,35.14812207,
518304,경화동,에너지환경과학공원입구,,128.6902929,35.14796809,
519201,이동,이동택지사거리,,128.6916154,35.15134716,
519202,이동,이동택지사거리,,128.6913092,35.15152843,
519203,풍호동,마린푸르지오1단지.신광아파트,,128.7064141,35.13503892,
519204,풍호동,마린푸르지오1단지.신광아파트,,128.7064338,35.13485774,
519205,풍호동,진해구청,,128.7102747,35.13532748,
519206,풍호동,진해구청,,128.7103612,35.13520143,
519601,청안동,안성마을,,128.7931055,35.10387543,
519602,청안동,안성마을,,128.7929982,35.1037644,
519603,청안동,청천마을,,128.8012008,35.10001561,
519604,청안동,청천마을,,128.8009804,35.10001202,
519605,안골동,안골입구,,128.8020898,35.09641411,
519606,두동,목우언덕,,128.7898461,35.11000102,
519607,두동,목우언덕,,128.7897112,35.11008878,
519701,송죽동,신흥동아파트입구,,128.6575634,35.1476447,
519702,중평동,신흥동아파트,,128.6577214,35.14784733,
519703,수송동,공설운동장(드림빌),,128.6560014,35.14981468,
519704,수송동,공설운동장,,128.6562413,35.14997641,
519705,수송동,중앙동주민센터,,128.6559341,35.15185034,
519706,수송동,중앙동주민센터,,128.6562012,35.15206943,
519707,경화동,태백삼거리,,128.6761699,35.15318065,
519708,수송동,공설운동장,,128.6565265,35.14962421,
519801,충무동,북원로타리,,128.6570953,35.15308978,
519802,충무동,북원로타리,,128.6570433,35.15287036,
519803,충무동,진해역,,128.6613976,35.15268299,
519804,충무동,진해역,,128.6608017,35.15250168,
519807,충무동,진해수협,,128.6637921,35.15222091,
519808,충무동,중앙시장,,128.666584,35.15197187,
519809,충무동,중앙시장,,128.6669363,35.15216426,
519810,충무동,중앙시장,,128.6666996,35.15196251,
519811,충무동,벚꽃상가,,128.6702442,35.15226034,
519812,충무동,벚꽃상가,,128.6702042,35.15199743,
519813,충무동,중앙초등학교,,128.6744713,35.15262226,
519814,경화동,태백삼거리,,128.6758043,35.15252902,
519815,경화동,중초삼거리,,128.678098,35.15295463,
519816,경화동,중초삼거리,,128.6781314,35.15274369,
519817,경화동,중부시장입구,,128.6820012,35.15335188,
519818,경화동,중부시장입구,,128.6820354,35.15309517,
519819,경화동,경화우체국,,128.6858222,35.15356543,
519820,경화동,경화성당,,128.6869288,35.15340175,
519821,경화동,경화시장,,128.6893852,35.15373743,
519822,이동,경화시장,,128.6912891,35.15357963,
519823,경화동,경화농협,,128.6899402,35.15376143,
519824,이동,염전사거리,,128.6954568,35.15208692,
519825,이동,염전사거리,,128.6952412,35.15260143,
519826,이동,이동119안전센터,,128.6981797,35.14923281,
519827,이동,이동119안전센터,,128.6978717,35.14990844,
519828,이동,이동,,128.6986112,35.14872143,
519829,이동,이동,,128.6987312,35.14882143,
519830,이동,진해골프장입구,,128.6993342,35.14775097,
519831,이동,이동교,,128.6993762,35.14809043,
519832,덕산동,덕산동,,128.7010386,35.14420827,
519833,덕산동,덕산동,,128.7012012,35.14417143,
519834,덕산동,우성아파트,,128.7012582,35.14021743,
519835,풍호동,우성아파트,,128.7016712,35.13910543,
519836,풍호동,풍호동평화마을,,128.7020861,35.13638357,
519837,풍호동,풍호동평화마을,,128.7022408,35.13661328,
519838,장천동,장천동,,128.7037953,35.13039891,
519839,풍호동,장천동,,128.7036676,35.13144198,
519840,장천동,장천동(종점),,128.7040669,35.13080064,
519841,장천동,장천동(종점),,128.7039343,35.13088587,
519842,장천동,장천동(종점),,128.7036046,35.13098513,
520101,경화동,태백치안센터,,128.6771099,35.15514507,
520102,경화동,태백치안센터,,128.6769485,35.15477236,
520201,태백동,원창시인의마을,,128.6740757,35.15604514,
520202,태백동,원창시인의마을,,128.6740713,35.15591576,
520301,태평동,남원로타리,,128.6597162,35.14630604,
520302,태평동,남원로타리,,128.6602542,35.14601743,
520303,태평동,진해남산초등학교,,128.6635243,35.14593598,
520304,태평동,진해 남산초등학교,,128.6640083,35.14564605,
520305,태평동,해군아파트,,128.6660237,35.14565069,
520306,태평동,해군아파트,,128.6662255,35.14542973,
520307,태평동,속천종점,,128.6701112,35.14432143,
520308,태평동,속천종점,,128.6696688,35.14444606,
520801,창선동,중원로타리,,128.6583068,35.14957243,
520802,대천동,중원로타리,,128.6589324,35.14938324,
522201,이동,남흥아파트,,128.6951363,35.15355071,
522202,이동,남흥아파트,,128.6955297,35.15351647,
522203,이동,우림필유,,128.6976636,35.1562804,
522204,이동,우림필유,,128.6978881,35.15644815,
522205,석동,안민터널,,128.6976974,35.15906291,
522301,원포동,STX북문,,128.7161012,35.11193143,
522302,원포동,STX북문,,128.7162123,35.11232904,
522303,원포동,STX서문,,128.7083095,35.10790724,
522304,원포동,STX서문,,128.7080033,35.10794479,
522305,원포동,수치,,128.7061439,35.10648881,
522306,원포동,수치,,128.7062654,35.10655109,
522307,원포동,합계마을,,128.7034563,35.10931121,
522308,원포동,합계마을,,128.7035749,35.10936391,
522309,행암동,예비군관리대,,128.7000264,35.11367179,
522310,행암동,예비군관리대,,128.7000576,35.11379951,
522311,행암동,행암동종점,,128.7009599,35.11627819,
522312,행암동,행암동,,128.7011183,35.11629237,
522313,행암동,행암입구,,128.7003612,35.11870443,
522314,행암동,행암입구,,128.7005128,35.11880885,
522315,장천동,아랫장천,,128.7006527,35.12778104,
522316,장천동,아랫장천,,128.7005296,35.12750327,
522317,장천동,장천초교입구,,128.7036671,35.12949416,
522318,장천동,장천종점,,128.7039474,35.12937119,
522319,장천동,대동다숲.마린푸르지오2단지APT,,128.7063966,35.13013573,
522320,장천동,대동다숲.마린푸르지오2단지APT,,128.7057152,35.12988072,
522401,원포동,수치마을,,128.703768,35.10617489,
522402,원포동,수치마을,,128.7037421,35.10606257,
522403,원포동,학개마을,,128.6967218,35.10058752,
522404,원포동,몽카페,,128.7009303,35.10424531,
522405,원포동,몽카페,,128.700927,35.10413171,
523202,용원동,신항서문입구,,128.8005301,35.08326769,
523203,용원동,신항서문입구,,128.8012162,35.08374281,
523321,원포동,수치,,128.7052131,35.10619436,
523322,원포동,수치,,128.7053512,35.10620109,
630001,동읍,본포마을회관,,128.646138,35.3682737,
630002,동읍,본포마을회관,,128.64611,35.36821769,
630005,동읍,본포마을,,128.6466164,35.36668528,
630008,북면,신목,,128.6180841,35.35886691,
630009,대산면,남모산,,128.7116116,35.35455276,
630010,대산면,남모산,,128.7117577,35.35453594,
630011,동읍,무성마을입구,,128.7008521,35.28575328,
630012,동읍,무성,,128.7011611,35.28575584,
630013,동읍,남산마을,,128.6608467,35.27786126,
630014,동읍,용전,,128.6568227,35.27650627,
630015,내서읍,마산대학교종점,,128.5035485,35.2617367,
630016,내서읍,마산대학교종점,,128.5037146,35.26193933,
630017,소계동,소계시장,,128.599647,35.25682161,
630018,용호동,사림민원센터,,128.6814845,35.24151593,
630019,용호동,사림민원센터,,128.6815527,35.24132848,
630020,합성동,마산시외버스터미널,,128.5826278,35.23880033,
630021,합성동,마산시외버스터미널,,128.5823601,35.23786109,
630022,중앙동,중앙체육공원,,128.6738091,35.21818741,
630058,해운동,MH우리병원,,128.5625835,35.180793,
630059,해운동,MH우리병원,,128.5629221,35.18067621,
630060,해운동,GS마트,,128.5607562,35.18033943,
630061,해운동,GS마트,,128.5608527,35.18010402,
630062,해운동,남부터미널,,128.5602734,35.17965249,
630064,숭인동,인의동종점,,128.6609472,35.14490443,
630065,숭인동,인의동종점,,128.6606162,35.14465643,
630066,구산면,골매마을입구,,128.5770311,35.1254442,
630067,구산면,골매마을입구,,128.5772458,35.12538367,
630068,진북면,서촌,,128.4642952,35.11598359,
630069,진북면,서촌,,128.4643579,35.11585817,
630070,진북면,지산,,128.4619778,35.11406767,
630071,진북면,지산,,128.4617675,35.11395486,
630072,진전면,호산마을,,128.4313674,35.09833295,
630073,진전면,호산마을,,128.4311907,35.09805566,
630074,진전면,정달,,128.4388915,35.09754899,
630075,진전면,정달,,128.4388518,35.09746805,
630077,해운동,해운중학교,,128.5656022,35.17788743,
630078,해운동,해운중학교,,128.5651602,35.17796043,
630079,내서읍,감천입구,,128.5133072,35.20771943,
630080,대산면,상포,,128.7132927,35.32304532,
630081,동읍,송정주공아파트,,128.7014941,35.2785644,
630127,반지동,시티7,,128.6519271,35.24092115,
630168,대산면,유등,,128.7456067,35.34506786,
630169,대산면,유등,,128.7455334,35.34495861,
630189,가음동,남산중학교,,128.6988742,35.20341243,
630190,가음동,남산중학교,,128.6998232,35.20300343,
630191,가음동,남산고등학교,,128.7011222,35.20267443,
630192,가음동,남산고등학교,,128.7011792,35.20301243,
630201,소계동,협성아파트,,128.6003952,35.25756493,
630202,소계동,소계시장,,128.5995692,35.25690219,
630203,자은동,덕산초등학교,,128.7048958,35.14438215,
630204,자은동,덕산초등학교,,128.7050462,35.14447443,
630205,자은동,동진여중,,128.7051642,35.14319743,
630206,자은동,동진여중,,128.7049859,35.14317048,
630207,자은동,풍호농협,,128.7053501,35.1401715,
630208,자은동,풍호농협,,128.7051776,35.14011589,
630210,자은동,우성아파트 후문,,128.7049796,35.13970694,
630211,풍호동,우성아파트앞,,128.7020881,35.13979934,
630212,청안동,해인로즈빌,,128.8050101,35.10728676,
630213,청안동,해인로즈빌,,128.8049955,35.10703863,
630214,안골동,안골버스회차지,,128.7972521,35.09285475,
630215,화천동,해양극장,,128.6633726,35.15136482,
630216,화천동,해양극장,,128.6631132,35.15149043,
630217,평안동,중원쉼터,,128.6603762,35.14993253,
630218,통신동,장난감도서관,,128.6604608,35.14971803,
630220,가주동,가주동시내버스회차지,,128.8384582,35.1120361,
630221,가주동,주포종점,,128.835746,35.1202,
630222,남양동,영길,,128.7825241,35.11269904,
630223,남문동,와성마을,,128.7633742,35.1014655,
630224,죽곡동,어은동,,128.7288154,35.11469672,
630227,소계동,소계종점,,128.6030119,35.25890465,
630238,내서읍,내서운동장,,128.5038479,35.2263555,
630239,용원동,동방물류센터,,128.8175884,35.0858954,
630240,용원동,동방물류센터,,128.8176156,35.08617668,
630241,합성동,도원예시장,,128.5820776,35.23557924,
630244,우산동,현동입구,,128.5490456,35.15376137,
630245,내서읍,지능기계센터,,128.5079469,35.2382155,
630246,내서읍,지능기계센터,,128.5084552,35.23846885,
630247,동읍,동월마을,,128.6808398,35.30597605,
630248,동읍,동월마을,,128.6809739,35.30589847,
630249,동읍,판신마을,,128.691649,35.30915734,
630250,동읍,판신마을,,128.6919762,35.30916925,
630251,구산면,내포마을회관,,128.5791957,35.0984649,
630252,죽곡동,어은동,,128.728962,35.11450082,
630255,내서읍,쌀재터널입구,,128.5206412,35.20076799,
630256,내서읍,쌀재터널입구,,128.5237962,35.19884995,
630257,대산면,제동마을,,128.7088713,35.33254437,
630280,진동면,우산초등학교,,128.4785482,35.10446315,
630281,진동면,우산초등학교,,128.4786182,35.10456143,
630282,동읍,봉곡리회관,,128.6549127,35.34187517,
630285,대산면,대산미곡처리장,,128.7143079,35.3269533,
630286,대산면,대산미곡처리장,,128.7151965,35.32649774,
630287,대산면,중포회관,,128.7225059,35.32256514,
630288,대산면,중포마을,,128.719311,35.32604697,
630290,용원동,현대물류,,128.8125405,35.0846087,
630291,용원동,현대물류,,128.8127031,35.08444053,
630292,용원동,범한판토스,,128.8082484,35.08462683,
630293,용원동,범한판토스,,128.8082608,35.08444047,
630294,용원동,신항국제물류,,128.8035555,35.08461952,
630295,용원동,신항국제물류,,128.8035731,35.08443204,
630317,용원동,용원사거리,,128.821258,35.09811841,
630318,용원동,용원사거리,,128.8212631,35.09828723,
630319,소계동,소계종점,,128.6030196,35.2590172,
630335,남문동,포스텍지엘씨,,128.7743298,35.08497267,
630338,용원동,부영13단지,,128.8180476,35.08966801,
630339,용원동,부영8단지,,128.813474,35.08899694,
630340,용원동,신항초등학교,,128.8103482,35.08897051,
630341,용원동,부영2단지,,128.8047926,35.08893721,
630342,용원동,부영4단지,,128.8007752,35.0865467,
630343,용원동,부영5/6단지,,128.8073217,35.08691139,
630344,용원동,신항초등학교,,128.8114543,35.08874136,
630345,용원동,이지더원아파트/애플타운,,128.8135104,35.08873843,
630346,용원동,부영13단지,,128.8184671,35.08972617,
630347,용원동,부영2단지,,128.8030151,35.08873803,
630348,용원동,부영4단지,,128.8010022,35.08657223,
630349,안골동,한진해운,,128.7843423,35.08213146,
630350,안골동,진원무역,,128.7852448,35.0863555,
630351,안골동,진원무역,,128.7850084,35.08636357,
630352,안골동,에스아이물류,,128.7870315,35.08472791,
630353,안골동,에스아이물류,,128.7872945,35.08423242,
630354,남문동,ENK/한진중공업,,128.769914,35.08578793,
630355,남문동,경일글로벌로지스틱스,,128.7678458,35.08699039,
630356,남문동,국제물류,,128.7652884,35.09083148,
630357,남문동,㈜HND로지스틱스,,128.7690853,35.09400104,
630358,남문동,페어허브물류,,128.7749673,35.09399857,
630359,남문동,칼트로지스/SKU,,128.7786631,35.09349183,
630360,남문동,동영로지스틱스(주),,128.7742296,35.0883237,
630361,용원동,말무교,,128.8238372,35.09191356,
630362,용원동,말무교,,128.8239831,35.09170235,
630372,죽곡동,진해구 어은입구,,128.726505,35.11345883,
630373,죽곡동,진해구 어은입구,,128.7265888,35.11339905,
