버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.407563025,0.515151515,0.248995984,0.341772152,0.090163934,you주유소,광주 광산구 어등대로 667 (소촌동),35.1523023,126.7934202
0.420168067,0.454545455,0.187416332,0.17721519,0.12295082,진양주유소,광주 광산구 동곡로 664 (송촌동),35.1403686,126.7769302
0.420168067,0.454545455,0.187416332,0.17721519,0.12295082,평동천우주유소,광주 광산구 동곡로 655 (송촌동),35.1403686,126.7769302
0.495798319,0.787878788,0.438420348,0.696202532,0.336065574,산월Self주유소,광주 광산구 북문대로 579 (수완동),35.2055133,126.8344817
0.289915966,0.606060606,0.221552878,0.455696203,0.409836066,굿모닝주유소,광주 광산구 북문대로 389 (신창동),35.1896547,126.8484485
0.058823529,0.03030303,0,0.025316456,0.024590164,동화주유소,광주 광산구 어등대로 247,35.1520186,126.7509739
0.298319328,0.515151515,0.211512718,0.455696203,0.237704918,(주)동행행복주유소,광주 광산구  북문대로 364-5 (신창동),35.1909532,126.849707
0.285714286,0.363636364,0.204819277,0.493670886,0.237704918,지에스칼텍스(주)신창셀프주유소,광주 광산구 북문대로 350,35.1905405,126.8549514
0.340336134,0.515151515,0.080990629,0.075949367,0.213114754,동일주유소,광주 광산구  동곡로 450 (월전동),35.1227921,126.7750262
0.361344538,0.393939394,0.077643909,0.075949367,0.18852459,한성골드주유소,광주 광산구 동곡로 407 (월전동),35.1218788,126.7741183
0.31512605,0.575757576,0.201472557,0.569620253,0.393442623,크로바주유소,광주 광산구 사암로 127 (우산동),35.1599796,126.8086126
0.432773109,0.575757576,0.453145917,0.797468354,0.459016393,농협하나로주유소,광주 광산구 임방울대로 261 (신가동),35.1804813,126.821882
0.277310924,0.424242424,0.141900937,0.202531646,0.172131148,진영주유소,광주 광산구 송도로 292 (송정동),35.135439,126.8030527
0.088235294,0.181818182,0.054216867,0.012658228,0.12295082,강남주유소,광주 광산구 동곡로 104 (하산동),35.0991515,126.7704708
0.415966387,0.393939394,0.131191432,0.329113924,0.327868852,하남공단주유소,광주 광산구 손재로 179 (하남동),35.1814684,126.7945998
0.277310924,0.424242424,0.141900937,0.202531646,0.172131148,송정농협주유소,광주 광산구 송도로 295 (송정동),35.1355371,126.8032258
0.071428571,0.181818182,0.050200803,0.012658228,0.12295082,남선석유(주) 동곡주유소,광주 광산구 동곡로 171 (하산동),35.0962594,126.7708641
0.441176471,0.666666667,0.487282463,0.82278481,0.319672131,수완주유소,광주 광산구 북문대로 639 (수완동),35.1982207,126.8286948
0.130252101,0.454545455,0.091700134,0.17721519,0.114754098,(주)돼지꿈주유소(H),광주 광산구 동곡로 839,35.1558733,126.7803013
0.327731092,0.545454545,0.219544846,0.278481013,0.295081967,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),35.1490875,126.8098206
0.369747899,0.515151515,0.176037483,0.430379747,0.303278689,(주)대각주유소,광주 광산구 용아로 143 (소촌동),35.1562003,126.7995867
0.256302521,0.393939394,0.028781794,0.025316456,0.155737705,내트럭(주) 광주평동사업소,광주 광산구 평동산단9번로 145,35.133297,126.7610826
0.378151261,0.272727273,0.103078983,0.037974684,0.245901639,(주)명진주유소,광주 광산구 고봉로 21 (하남동),35.1922079,126.7887864
0.25210084,0.545454545,0.105087015,0.101265823,0.549180328,신촌주유소,광주 광산구 사암로 63 (신촌동),35.1442129,126.8272872
0.411764706,0.757575758,0.176706827,0.455696203,0.450819672,(주)명당주유소,광주 광산구 사암로 865 (도천동),35.2132892,126.8193898
0.62605042,0.545454545,0.344712182,0.506329114,0.360655738,CJ대한통운㈜ 신세계주유소,광주 광산구 사암로 660 (장덕동),35.1916079,126.8088137
0.449579832,0.727272727,0.287148594,0.481012658,0.368852459,미스두바이주유소,광주 광산구 사암로 788 (도천동),35.2152309,126.8267148
0.420168067,0.757575758,0.236947791,0.443037975,0.450819672,(유)효창주유소,광주 광산구 사암로 744 (도천동),35.2137879,126.8206025
0.386554622,0.606060606,0.275769746,0.405063291,0.278688525,실크로드주유소,광주 광산구 사암로 866,35.2169857,126.8248443
0.441176471,0.666666667,0.487282463,0.82278481,0.319672131,(유)학곡 수완현대주유소,광주 광산구 임방울대로 472 (수완동),35.1982207,126.8286948
0.441176471,0.666666667,0.487282463,0.82278481,0.319672131,(주)햇살가득주유소,광주 광산구 임방울대로 493 (수완동),35.1982207,126.8286948
