버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.035211268,0.294117647,0.018018018,0.016129032,0.034883721,기쁨주유소,전북 전주시 완산구 춘향로 5129 (색장동),35.7971465,127.1870877
0.704225352,0.529411765,0.714714715,0.822580645,0.709302326,비전주유소,전북 전주시 완산구 천잠로 217 (효자동2가),35.805586,127.1091945
0.823943662,0.441176471,0.719219219,0.887096774,0.61627907,삼성Self주유소,전북 전주시 완산구 견훤왕궁로 74 (중노송동),35.8271012,127.1541168
0.035211268,0.264705882,0.018018018,0.016129032,0.093023256,고덕주유소,전북 전주시 완산구 동부대로 46 (색장동),35.7999075,127.1923579
0.774647887,0.529411765,0.675675676,0.693548387,0.546511628,용머리주유소,전북 전주시 완산구 용머리로 268 (서완산동1가),35.8103311,127.1393231
0.767605634,0.470588235,0.737237237,0.822580645,0.558139535,참사랑주유소,전북 전주시 완산구  안행로 70 (효자동1가),35.802431,127.1354236
0.774647887,0.5,0.732732733,0.790322581,0.558139535,대국셀프주유소,전북 전주시 완산구 안행로 65,35.8024792,127.1347327
0.225352113,0.558823529,0.267267267,0.193548387,0.197674419,대한에너지,전북 전주시 덕진구 초포다리로 70,35.8623519,127.1599961
0.246478873,0.411764706,0.091591592,0.258064516,0.093023256,전주농협주유소,전북 전주시 덕진구 완주로 55 (호성동2가),35.8717465,127.1487757
0.394366197,0.352941176,0.274774775,0.306451613,0.302325581,남고산셀프주유소,전북 전주시 완산구 남고산성1길 10-68 (동서학동),35.8070631,127.1576897
0.676056338,0.382352941,0.576576577,0.758064516,0.546511628,현대오일뱅크 동현주유소,전북 전주시 덕진구 견훤로 182 (인후동1가),35.8281207,127.1604344
0.14084507,0.176470588,0.018018018,0.096774194,0.081395349,약수터주유소,전북 전주시 완산구 춘향로 5319 (대성동),35.8015535,127.1664065
0.042253521,0.205882353,0.063063063,0.080645161,0.081395349,사랑주유소,전북 전주시 덕진구 번영로 477 (용정동),35.8802137,127.053357
0.042253521,0.235294118,0.037537538,0.032258065,0.104651163,성덕주유소,전북 전주시 덕진구 번영로 222 (성덕동),35.8688904,127.0456464
0.183098592,0.588235294,0.054054054,0.14516129,0.093023256,경기장주유소,전북 전주시 덕진구 온고을로 675 (장동),35.8560289,127.0561302
0.26056338,0.911764706,0.075075075,0.096774194,0.244186047,CJ대한통운㈜ 공단주유소,전북 전주시 덕진구 팔복로 167,35.8544657,127.0887863
0.563380282,0.617647059,0.675675676,0.548387097,0.593023256,역전셀프주유소,전북 전주시 덕진구  동부대로 748 (우아동3가),35.846833,127.1555889
0.295774648,0.911764706,0.453453453,0.35483871,0.23255814,팔복주유소,전북 전주시 덕진구 기린대로 714,35.8545934,127.1043366
0.669014085,0.470588235,0.89039039,0.596774194,0.720930233,만땅주유소,전북 전주시 덕진구 기린대로 509 (덕진동1가),35.8446227,127.1243542
0.183098592,0.5,0.069069069,0.161290323,0.197674419,빼어날수주유소,전북 전주시 덕진구 초포다리로 100 (호성동1가),35.8649602,127.1606307
0.774647887,0.588235294,0.63963964,0.806451613,0.581395349,(유)고덕물류 직영주유소,전북 전주시 덕진구 건산로 201 (인후동1가),35.8340188,127.159147
0.528169014,0.617647059,0.3003003,0.596774194,0.569767442,(주)필오일싼3주유소,전라북도 전주시 완산구  천잠로 16,35.7926716,127.1097391
0.028169014,0.235294118,0.01951952,0.016129032,0,소망주유소,전북 전주시 완산구  춘향로 5265 (대성동),35.7930023,127.1749153
0.014084507,0.147058824,0,0,0,색장주유소,전북 전주시 완산구 춘향로 4860 (색장동),35.7774563,127.1990367
0.971830986,0.470588235,0.810810811,0.758064516,0.872093023,어은터널주유소,전북 전주시 덕진구 어은로 127 (진북동),35.8240879,127.1294805
0.605633803,0.382352941,0.645645646,0.596774194,0.639534884,고향주유소,전북 전주시 완산구 견훤로 87 (남노송동),35.8197738,127.1610978
0.295774648,0.911764706,0.108108108,0.258064516,0.209302326,그린주유소,전북 전주시 덕진구 온고을로 462 (여의동),35.8598796,127.0743409
0.471830986,0.588235294,0.376876877,0.483870968,0.465116279,행복주유소,전북 전주시 덕진구 동부대로 641 (우아동3가),35.8501591,127.1601588
0.732394366,0.588235294,0.557057057,0.919354839,0.61627907,진영주유소,전북 전주시 완산구 안행로 13 (삼천동1가),35.8002583,127.1299839
0.76056338,0.470588235,0.698198198,0.85483871,0.674418605,안행주유소,전북 전주시 완산구 안행로 58 (효자동1가),35.8016528,127.1343766
0.471830986,0.588235294,0.376876877,0.483870968,0.465116279,낙원주유소,전북 전주시 덕진구 동부대로 624 (우아동3가),35.8501591,127.1601588
0.267605634,0.294117647,0.198198198,0.419354839,0.406976744,풍천주유소,전북 전주시 완산구  구이로 2057 (평화동3가),35.7811532,127.1298592
0.584507042,0.647058824,0.424924925,0.822580645,0.558139535,룰루랄라주유소,전북 전주시 완산구 장승배기로 62,35.7920862,127.1197118
0.450704225,0.352941176,0.358858859,0.532258065,0.546511628,동전주주유소,전북 전주시 덕진구 전진로 14,35.8403074,127.1704499
