정류소명,정류소코드,경도,위도,권역
진흥목화아파트,59247,129.0746,35.44394,양산시
용연초등학교,59248,129.0744339,35.44857709,양산시
내원사입구,59249,129.0748,35.44621,양산시
내원사입구,59250,129.07515,35.44645,양산시
녹동마을입구,59251,129.0765916,35.45443318,양산시
녹동마을입구,59252,129.0769173,35.45442719,양산시
사송못뚝,59253,129.0776256,35.30111323,양산시
사송못뚝,59254,129.0781629,35.30133306,양산시
감림산기도원입구,59255,129.0783307,35.45897433,양산시
감림산기도원입구,59256,129.07889,35.45914,양산시
사배마을,59257,129.07931,35.30621,양산시
진목,59258,129.08278,35.46476,양산시
백록새동네,59259,129.08608,35.47354,양산시
백록새동네,59260,129.0860425,35.47309995,양산시
통도사,59263,129.0870966,35.4938202,양산시
통도사,59264,129.0872235,35.49320976,양산시
하북면행정복지센터우체국,59265,129.0878158,35.4892342,양산시
초산마을,59266,129.08889,35.48743,양산시
초산마을,59267,129.08881,35.48727,양산시
성천,59268,129.08908,35.47982,양산시
통도사자비도량,59269,129.0898142,35.48331145,양산시
"보광고,하나로마트",59270,129.0871324,35.49278882,양산시
"덕계동하이마트,시외버스정류소",59317,129.1533611,35.37417154,양산시
덕계마을회관,59319,129.1557308,35.37791131,양산시
농협은행웅상지점,59383,129.1705276,35.4144847,양산시
서창동행정복지센터,59388,129.1724486,35.41593044,양산시
삼용마을,59395,129.1745669,35.41823181,양산시
"보광중,고중학교",59432,129.0866417,35.49096127,양산시
아랫반회,59433,129.05911,35.41092,양산시
동면행정복지센터,59437,129.0624465,35.32272089,양산시
진목,59464,129.08267,35.46497,양산시
현대예술관,60100,129.4317612,35.52232302,울산광역시
현대예술관,60101,129.4317912,35.52231228,울산광역시
현대예술관,60102,129.4316978,35.52254956,울산광역시
현대패밀리명덕1차,60103,129.4292435,35.52270738,울산광역시
현대패밀리명덕1차,60104,129.427892,35.52297111,울산광역시
현대패밀리명덕2차,60105,129.425461,35.52350372,울산광역시
현대패밀리명덕2차,60106,129.4256127,35.52356554,울산광역시
현대중공업 어린이집,60107,129.429694,35.522638,울산광역시
현대중공업 어린이집,60108,129.4300883,35.52274687,울산광역시
율전재,60200,129.4326812,35.52711831,울산광역시
울산대학교병원,60201,129.429914,35.51927262,울산광역시
울산대학교병원,60202,129.4297305,35.51959854,울산광역시
서부성원상떼빌북문,60203,129.4264254,35.52617871,울산광역시
서부성원상떼빌북문,60204,129.4264882,35.5259873,울산광역시
서부성원상떼빌동문,60205,129.4285592,35.52495456,울산광역시
서부성원상떼빌동문,60206,129.4284099,35.5248508,울산광역시
동구노인복지관,60207,129.4306559,35.52474437,울산광역시
동구노인복지관,60208,129.4309461,35.5246912,울산광역시
율전재,60209,129.4326182,35.52726337,울산광역시
전하후생관,60301,129.4255294,35.51523083,울산광역시
전하후생관,60302,129.4254137,35.51525509,울산광역시
한라한빛아파트,60401,129.426569,35.51271936,울산광역시
한라한빛아파트,60402,129.4264562,35.51263153,울산광역시
전하시장,60403,129.4296528,35.51230225,울산광역시
전하시장,60404,129.4297552,35.51239074,울산광역시
전하E편한세상,60405,129.4252411,35.51285019,울산광역시
전하E편한세상,60406,129.4252573,35.51274633,울산광역시
전하체육센터,60407,129.4219792,35.51340672,울산광역시
전하체육센터,60408,129.4217628,35.51335579,울산광역시
늘푸른아파트,60411,129.4210199,35.5140711,울산광역시
늘푸른아파트,60412,129.4208618,35.51406935,울산광역시
동울산시장,60501,129.4250686,35.50901221,울산광역시
동울산시장,60502,129.4251432,35.50903842,울산광역시
전하2동주민센터,60503,129.4268093,35.50898344,울산광역시
전하2동주민센터,60504,129.4269528,35.50906425,울산광역시
동부경찰서,60505,129.4283666,35.50883464,울산광역시
동부경찰서,60506,129.4283856,35.50892729,울산광역시
벽산아파트,60601,129.4213844,35.50726601,울산광역시
벽산아파트,60602,129.4209897,35.50722312,울산광역시
제일그린,60603,129.4228573,35.50703425,울산광역시
제일그린,60604,129.4228687,35.50711016,울산광역시
평강교회,60607,129.4241748,35.50699524,울산광역시
평강교회,60608,129.4242777,35.50707539,울산광역시
중전기복개천,60701,129.4277817,35.50413644,울산광역시
중전기복개천,60702,129.4279581,35.50431985,울산광역시
방어진중학교,60803,129.418764,35.50411087,울산광역시
방어진중학교,60804,129.418705,35.50389252,울산광역시
대송중학교,60805,129.4201033,35.50394413,울산광역시
대송중학교,60806,129.4200137,35.50372834,울산광역시
방어진고등학교,60807,129.4240159,35.50347515,울산광역시
방어진고등학교,60808,129.4241984,35.50322322,울산광역시
포석정,60809,129.4260944,35.50310222,울산광역시
포석정,60810,129.4261113,35.5029651,울산광역시
일산새마을금고,60811,129.4278124,35.50290273,울산광역시
일산새마을금고,60812,129.4276941,35.50269155,울산광역시
농수산물시장,60901,129.4197097,35.49846572,울산광역시
농수산물시장,60902,129.4197811,35.49870673,울산광역시
주공아파트입구,61001,129.4194681,35.49547209,울산광역시
주공아파트입구,61002,129.4194258,35.49534634,울산광역시
화진중학교,61003,129.4211654,35.4952486,울산광역시
화진중학교,61004,129.4213366,35.49505347,울산광역시
월봉시장,61005,129.4231408,35.4949544,울산광역시
월봉시장,61006,129.4236285,35.49481896,울산광역시
동구문화원,61007,129.4250426,35.49380274,울산광역시
동구문화원,61008,129.4248662,35.4940633,울산광역시
마디정형외과,61009,129.4260033,35.49321397,울산광역시
마디정형외과,61010,129.4263022,35.49318827,울산광역시
대왕암공원입구,61011,129.4272219,35.49246364,울산광역시
대왕암공원입구,61012,129.4279338,35.49220332,울산광역시
휴먼시아아파트,61013,129.4293752,35.49110116,울산광역시
휴먼시아아파트,61014,129.4294722,35.49125914,울산광역시
대왕암공원,61015,129.435913,35.489165,울산광역시
대왕암공원,61016,129.435968,35.49005519,울산광역시
화진중학교,61017,129.4230258,35.49516793,울산광역시
엘크루후문,61021,129.4304391,35.48767441,울산광역시
엘크루후문,61022,129.4303738,35.48757396,울산광역시
휴먼시아.엘크루정문,61023,129.4296441,35.4889999,울산광역시
휴먼시아.엘크루정문,61024,129.4294587,35.48906108,울산광역시
방어진시장,61101,129.4234891,35.48433172,울산광역시
방어진시장,61102,129.423334,35.48430405,울산광역시
방어진농협,61103,129.4245806,35.48516924,울산광역시
방어진농협,61104,129.4244389,35.48500269,울산광역시
방어진시외터미널,61105,129.4261592,35.48679248,울산광역시
방어진터미널,61106,129.4261108,35.48670203,울산광역시
동진수협,61107,129.4296312,35.48502451,울산광역시
동진수협,61108,129.4296071,35.48495652,울산광역시
동진성끝,61109,129.4315434,35.48224251,울산광역시
동진성끝,61110,129.431705,35.48218952,울산광역시
대성빌라,61111,129.4280325,35.48652078,울산광역시
대성빌라,61112,129.4278623,35.48644761,울산광역시
하늘채빌라,61113,129.4280838,35.48589146,울산광역시
하늘채빌라,61114,129.4280173,35.48583839,울산광역시
방어진시외버스터미널,61115,129.426253,35.48577626,울산광역시
방어진시외버스터미널,61116,129.4264301,35.48578994,울산광역시
메가마트,61201,129.3555259,35.56131124,울산광역시
메가마트,61202,129.3553885,35.56128385,울산광역시
화봉휴먼시아2단지,61301,129.367681,35.59401247,울산광역시
화봉휴먼시아2단지,61302,129.3675651,35.5937771,울산광역시
황토전,61303,129.4318002,35.57952085,울산광역시
황토전,61304,129.4317335,35.57977786,울산광역시
금천마을회관,61305,129.4494572,35.57961962,울산광역시
금천마을회관,61306,129.4500699,35.57984321,울산광역시
마애사앞,61307,129.4383757,35.57770891,울산광역시
마애사앞,61308,129.4382506,35.57782184,울산광역시
왕바우,61309,129.4326009,35.57795768,울산광역시
왕바우,61310,129.432673,35.57797187,울산광역시
복골마을,61311,129.4299181,35.58229571,울산광역시
복골마을,61312,129.4300608,35.58245727,울산광역시
매곡119안전센터,61401,129.3580677,35.64963508,울산광역시
매곡119안전센터,61402,129.3591636,35.6482032,울산광역시
매곡119안전센터,61403,129.3594933,35.64994377,울산광역시
현대파워텍,61405,129.3549109,35.65361928,울산광역시
대원정밀,61407,129.3536936,35.65563664,울산광역시
탐스코리아,61409,129.3528401,35.66370074,울산광역시
진보테크,61411,129.3513912,35.66152727,울산광역시
매곡중학교,61501,129.3497297,35.64509825,울산광역시
매곡중학교,61502,129.3493516,35.64544532,울산광역시
"월드메르디앙1,2정문",61601,129.3601453,35.64291331,울산광역시
"월드메르디앙1,2정문",61602,129.3603375,35.6430097,울산광역시
그린카운티입구,61803,129.3251963,35.63058202,울산광역시
그린카운티 2차,61804,129.3250218,35.63309954,울산광역시
그린카운티 2차,61805,129.3249795,35.6326397,울산광역시
풍암마을,62001,129.2912937,35.58966798,울산광역시
풍암마을,62002,129.2913751,35.5897227,울산광역시
성동마을회관,62003,129.3032589,35.58696677,울산광역시
풍암종점,62004,129.29417,35.58978,울산광역시
성동마을회관,62006,129.303202,35.58692946,울산광역시
길촌마을내,62101,129.290244,35.57722845,울산광역시
길촌마을내,62102,129.29013,35.57731,울산광역시
솔잎새가든,62103,129.2945253,35.57614984,울산광역시
솔임새가든,62104,129.2946085,35.5762016,울산광역시
길촌마을입구,62105,129.3009108,35.57195886,울산광역시
길촌마을입구,62106,129.300793,35.57192221,울산광역시
방통대후문,62201,129.3143076,35.57934885,울산광역시
방통대 후문,62202,129.3142635,35.57950108,울산광역시
애니원고등학교,62301,129.3204169,35.57816246,울산광역시
애니원 고등학교,62302,129.3204648,35.57821763,울산광역시
라이온스앞,62402,129.3184084,35.57368945,울산광역시
라이온스앞,62403,129.3183804,35.57355424,울산광역시
내약사마을1,62501,129.32373,35.58348,울산광역시
내약사마을1,62502,129.32392,35.58333,울산광역시
내약사마을2,62503,129.32592,35.58277,울산광역시
내약사마을2,62504,129.32616,35.58269,울산광역시
내약사마을입구,62505,129.3302145,35.58390911,울산광역시
내약사마을입구,62506,129.3302085,35.58393869,울산광역시
솔밭가든,62510,129.3203207,35.58136237,울산광역시
솔밭가든,62511,129.3207466,35.58140553,울산광역시
약사동행정복지센터,62703,129.3374045,35.57011588,울산광역시
약사동행정복지센터,62704,129.337316,35.57025816,울산광역시
약사중학교,62705,129.3394921,35.56954234,울산광역시
약사중학교,62706,129.3395267,35.56967989,울산광역시
푸르지오2차아파트,62801,129.3462607,35.56529231,울산광역시
푸르지오2차아파트,62802,129.3458739,35.56511078,울산광역시
푸르지오아파트,62803,129.3492871,35.56528604,울산광역시
푸르지오아파트,62804,129.3487939,35.5651044,울산광역시
남외중학교앞,62805,129.3489391,35.56686826,울산광역시
남외중학교앞,62806,129.3487708,35.56703669,울산광역시
장미아파트,63001,129.3262444,35.56328661,울산광역시
동명그린빌,63002,129.313374,35.55886502,울산광역시
동덕현대아파트,63003,129.3271624,35.56472567,울산광역시
유곡중학교,63101,129.3011183,35.55869733,울산광역시
유곡중학교,63102,129.3012139,35.55880927,울산광역시
동덕현대아파트,63103,129.3035267,35.55707577,울산광역시
동덕현대아파트,63104,129.3037901,35.5568306,울산광역시
축산농협,63105,129.3067275,35.55648001,울산광역시
축산농협,63106,129.3062881,35.55662652,울산광역시
"태화시장,우정선경2차",63107,129.3085834,35.55645276,울산광역시
"태화시장,우정선경2차",63108,129.3085545,35.55631958,울산광역시
우정시장,63109,129.3102522,35.55593536,울산광역시
E편한세상,63110,129.3040535,35.55896637,울산광역시
강원마트,63111,129.3139732,35.5563359,울산광역시
E편한세상,63112,129.3032133,35.55873925,울산광역시
목살골목,63113,129.3159684,35.55711824,울산광역시
목살골목,63114,129.3159433,35.55724865,울산광역시
양사초등학교,63115,129.3177578,35.55780944,울산광역시
유곡푸르지오,63116,129.3054178,35.55925843,울산광역시
중부도서관,63117,129.3197638,35.55756433,울산광역시
유곡푸르지오,63118,129.3053795,35.55939392,울산광역시
축산농협,63119,129.3066793,35.55673077,울산광역시
21세기마트,63202,129.3102036,35.56055984,울산광역시
남구문화원앞,63301,129.3269924,35.54605576,울산광역시
벽산아파트,63303,129.3408227,35.54614427,울산광역시
남울산우체국,63304,129.328805,35.5465832,울산광역시
대우푸르지오아파트,63305,129.3420272,35.54604991,울산광역시
벽산아파트,63306,129.3408922,35.54625311,울산광역시
화물공제조합,63307,129.3439948,35.54589452,울산광역시
대우푸르지오아파트,63308,129.3420158,35.54616318,울산광역시
화물공제조합,63309,129.34406,35.54600056,울산광역시
한국케이블방송앞,63501,129.3122516,35.54511919,울산광역시
한국케이블공사앞,63502,129.3115703,35.54509244,울산광역시
남부교회,63503,129.3139232,35.54555906,울산광역시
남부교회,63504,129.3135711,35.54561289,울산광역시
신정3동주민센터입구,63505,129.3159514,35.54609002,울산광역시
신정3동주민센터입구,63506,129.3154974,35.54611724,울산광역시
강남고등학교,63507,129.3186878,35.54694362,울산광역시
강남고등학교,63508,129.3186668,35.54679697,울산광역시
남경노블랜드,63509,129.3213783,35.54749917,울산광역시
남경노블랜드,63510,129.3213981,35.54764859,울산광역시
세이브존,63511,129.3240358,35.54804629,울산광역시
울산병원,63512,129.3221014,35.54612971,울산광역시
축협앞,63601,129.3083493,35.54098428,울산광역시
축협앞,63602,129.3082456,35.54115131,울산광역시
남부신협앞,63603,129.3106601,35.54157593,울산광역시
남부신협앞,63604,129.311047,35.54186963,울산광역시
울산공고후문,63606,129.3168861,35.54341907,울산광역시
월평로,63608,129.3128027,35.54233405,울산광역시
월평로,63609,129.3128288,35.54214717,울산광역시
극동스타클래스,63610,129.3229905,35.54500634,울산광역시
신정5동주민센터앞,63612,129.3194762,35.544093,울산광역시
법원,63710,129.2862285,35.53870369,울산광역시
법원,63711,129.286156,35.53856259,울산광역시
법조타운삼거리,63712,129.2834491,35.53677724,울산광역시
법조타운삼거리,63713,129.2835583,35.53753658,울산광역시
도성가든후문,63801,129.2958318,35.54057158,울산광역시
도성가든후문,63802,129.2957198,35.54068117,울산광역시
신정중학교앞,63803,129.2916509,35.54100837,울산광역시
신정중학교앞,63804,129.2919055,35.54115387,울산광역시
여천2교앞,63902,129.3417342,35.53350661,울산광역시
울산도서관,63903,129.345604,35.53413442,울산광역시
현대문화아파트1차,63906,129.3433193,35.53376493,울산광역시
울산도서관,63907,129.3448361,35.53375484,울산광역시
선암새마을금고앞,64001,129.3375623,35.51593204,울산광역시
선암새마을금고앞,64002,129.3375162,35.51579079,울산광역시
청강빌라,64003,129.3342491,35.51814724,울산광역시
선암저수지앞,64005,129.3329016,35.5194173,울산광역시
선암저수지앞,64006,129.3328031,35.5193381,울산광역시
야음초등학교앞,64007,129.3303443,35.52114133,울산광역시
야음초등학교앞,64008,129.3302319,35.52106781,울산광역시
선암수변공원입구,64009,129.3296629,35.5220569,울산광역시
선암수변공원입구,64010,129.3295883,35.52190764,울산광역시
보현사입구,64021,129.3257256,35.52025739,울산광역시
보현사입구,64022,129.3257059,35.52014739,울산광역시
호수공원축구장,64023,129.3209454,35.51678242,울산광역시
호수공원축구장,64024,129.3209444,35.51670608,울산광역시
선암호수노인복지관,64025,129.3191338,35.51451097,울산광역시
선암호수노인복지관,64026,129.3192806,35.5145825,울산광역시
목련아파트앞,64101,129.3009449,35.53941175,울산광역시
목련아파트앞,64102,129.300561,35.53973112,울산광역시
우방아파트,64103,129.3217272,35.53239156,울산광역시
신정현대홈타운앞,64105,129.323651,35.5316544,울산광역시
롯데마트,64201,129.3167411,35.5336866,울산광역시
신정현대홈타운106동,64300,129.3248625,35.53010857,울산광역시
미소지움아파트,64301,129.3205947,35.53118232,울산광역시
미소지움아파트,64302,129.3205804,35.53135605,울산광역시
신정현대홈타운4단지,64303,129.3223734,35.5312731,울산광역시
신정현대홈타운4단지,64304,129.3225591,35.53094737,울산광역시
신정현대홈타운106동,64306,129.3247631,35.5301752,울산광역시
동서그린아파트앞,64307,129.3268109,35.52955296,울산광역시
동서그린아파트,64308,129.3268939,35.52968528,울산광역시
번영로두산위브,64309,129.3287776,35.52952278,울산광역시
번영로두산위브,64310,129.3287042,35.52965731,울산광역시
어울림아파트,64311,129.3253133,35.53118413,울산광역시
동부아파트204동,64501,129.3198966,35.52453983,울산광역시
동부아파트204동,64502,129.3199056,35.52462435,울산광역시
동부아파트104동,64503,129.3217935,35.5239663,울산광역시
동부아파트104동,64504,129.321962,35.52401126,울산광역시
남부초등학교,64601,129.3202673,35.521643,울산광역시
남부초등학교,64602,129.320393,35.521866,울산광역시
울산대공원정문,64701,129.2938211,35.53245584,울산광역시
영남빌라,64703,129.2957354,35.53148644,울산광역시
영남빌라,64704,129.2957909,35.53157549,울산광역시
효성아파트,64801,129.2977519,35.52983685,울산광역시
효성아파트,64802,129.2978461,35.52989273,울산광역시
올림푸스아파트4동,64803,129.2997025,35.52958703,울산광역시
올림푸스아파트1동,64805,129.3032572,35.53023781,울산광역시
금란유치원,64807,129.3047879,35.52995484,울산광역시
울산대공원동문앞,64810,129.3076464,35.53092379,울산광역시
옥현중학교,64901,129.262677,35.54099242,울산광역시
옥현중학교,64902,129.262571,35.54082861,울산광역시
문수중학교,65001,129.2573655,35.53922481,울산광역시
문수중학교,65002,129.2570228,35.53881694,울산광역시
옥현주공3단지,65003,129.2598442,35.54014455,울산광역시
옥현주공3단지,65004,129.259207,35.53970415,울산광역시
옥현중학교,65005,129.2610138,35.54112462,울산광역시
옥현중학교,65006,129.2612238,35.54106662,울산광역시
문수데시앙3단지,65007,129.2435879,35.52578153,울산광역시
문수데시앙3단지,65008,129.243688,35.52588555,울산광역시
"문수데시앙1,2단지",65009,129.2424214,35.52614565,울산광역시
"문수데시앙1,2단지",65010,129.2423253,35.52605733,울산광역시
영해노인회관,65011,129.2410354,35.5272855,울산광역시
영해노인회관,65012,129.2409881,35.5272188,울산광역시
낭지교,65013,129.2378691,35.52888444,울산광역시
낭지교,65014,129.2377943,35.52886663,울산광역시
영해(섬암),65016,129.2349083,35.52739484,울산광역시
홍이네국수,65020,129.2263519,35.52938347,울산광역시
하나로마트,65021,129.2440525,35.52678749,울산광역시
하나로마트,65022,129.2440172,35.52665974,울산광역시
문수초등학교정문,65023,129.2408142,35.51845079,울산광역시
영축사지,65025,129.23386,35.53008457,울산광역시
영축사지,65026,129.2339019,35.52987013,울산광역시
안영축,65027,129.2300517,35.52925753,울산광역시
안영축,65028,129.2301076,35.52896775,울산광역시
홍이네국수,65029,129.226346,35.52962366,울산광역시
"한라3,4차아파트",65101,129.2565114,35.55355727,울산광역시
"한라3,4차아파트",65102,129.2565557,35.55342244,울산광역시
한라2차아파트,65103,129.2575757,35.55328865,울산광역시
한라2차아파트,65104,129.2576819,35.55303528,울산광역시
신세대아파트,65105,129.2590634,35.55230747,울산광역시
신세대아파트,65106,129.2586755,35.55238389,울산광역시
무거한라아파트,65107,129.2584172,35.55131413,울산광역시
장검중학교,65112,129.2533972,35.55426127,울산광역시
장검중학교,65113,129.2529625,35.55411421,울산광역시
문수산더샵정문,65114,129.2517231,35.55134517,울산광역시
문수산더샵정문,65115,129.2515384,35.55129231,울산광역시
무거초등학교,65117,129.2541269,35.55281744,울산광역시
홈플러스앞,65201,129.2625181,35.55024405,울산광역시
우림음악학원,65301,129.2615622,35.55452245,울산광역시
우림음악학원,65302,129.2615406,35.55444063,울산광역시
두레마을,65303,129.2636129,35.55314251,울산광역시
두레마을,65304,129.2637027,35.55331428,울산광역시
신복초등학교,65401,129.2544177,35.55110204,울산광역시
신복초등학교,65402,129.2547364,35.54958477,울산광역시
문수펠리스후문,65403,129.2559647,35.54967443,울산광역시
문수펠리스후문,65404,129.2562035,35.54958864,울산광역시
서울산새마을금고,65405,129.2578117,35.54943488,울산광역시
서울산새마을금고,65406,129.2573997,35.54952909,울산광역시
무거시장,65407,129.2596694,35.54840183,울산광역시
무거시장,65408,129.2593496,35.54844725,울산광역시
코아아파트,65501,129.2544449,35.54149996,울산광역시
과학대후문,65503,129.2553097,35.54123591,울산광역시
울산과학대,65505,129.2571404,35.54062859,울산광역시
문수실버복지관,65601,129.2509547,35.53559285,울산광역시
"무거중,고등학교",65604,129.2517185,35.53657338,울산광역시
시외버스정류장,65606,129.252821,35.53547142,울산광역시
서중회관앞,65701,129.202692,35.4628149,울산광역시
서중회관앞,65702,129.2026011,35.46287423,울산광역시
웅촌목욕탕,65703,129.2052369,35.46223915,울산광역시
웅촌목욕탕,65704,129.2052651,35.46230351,울산광역시
웅촌면사무소앞,65705,129.2083567,35.46181723,울산광역시
초천마을,65706,129.2162568,35.46626153,울산광역시
웅촌면사무소,65707,129.2067462,35.46155212,울산광역시
웅촌면사무소,65708,129.2071101,35.46186873,울산광역시
부전기도원,65901,129.1791727,35.45329924,울산광역시
부전기도원,65902,129.1792418,35.45306829,울산광역시
검단마을,65903,129.1846671,35.45621676,울산광역시
검단마을,65904,129.1849472,35.45617745,울산광역시
새검단,65906,129.1894105,35.45620465,울산광역시
춘해보건대학교,65907,129.1956571,35.45916048,울산광역시
검단초등학교,66003,129.1771669,35.45803557,울산광역시
검단공원,66005,129.1800693,35.45841392,울산광역시
검단공원,66006,129.180314,35.45866541,울산광역시
검단마을회관앞,66007,129.1836132,35.46028174,울산광역시
검단마을회관앞,66008,129.1837656,35.46017121,울산광역시
검단초등학교,66009,129.1772859,35.45811812,울산광역시
신평버스터미널,66201,129.0868314,35.49326682,울산광역시
방기농협,66301,129.0876746,35.50647333,울산광역시
방기농협,66302,129.0877068,35.50652324,울산광역시
이손요양병원,66303,129.0910859,35.50624744,울산광역시
이손요양병원,66304,129.0912133,35.50611409,울산광역시
상방마을,66401,129.0790011,35.51134212,울산광역시
상방경로당,66403,129.0805621,35.51059627,울산광역시
상방경로당,66404,129.0805489,35.51061925,울산광역시
청호빌라,66405,129.0815968,35.51026934,울산광역시
삼아아파트,66407,129.0844119,35.50815181,울산광역시
삼아아파트,66408,129.0844355,35.50821268,울산광역시
삼성교회,66409,129.0857077,35.50763201,울산광역시
삼성교회,66410,129.0856884,35.50756747,울산광역시
보광사,66411,129.0833513,35.50856166,울산광역시
은진빌라,66412,129.0819346,35.50855854,울산광역시
보광사,66413,129.0834744,35.50855007,울산광역시
팰리스원,66414,129.0801842,35.50873122,울산광역시
우완1차,66415,129.0807358,35.50769531,울산광역시
우완2차,66416,129.0787921,35.50919188,울산광역시
은진빌라,66417,129.0816549,35.50851595,울산광역시
23-6번지,66419,129.0825363,35.50960589,울산광역시
마산입구,66502,129.1101557,35.54029696,울산광역시
웃마산,66503,129.1186086,35.53843794,울산광역시
마산입구,66506,129.1095196,35.54000763,울산광역시
마산입구,66507,129.1095624,35.5401814,울산광역시
수산로얄팰리스아파트,66508,129.1074339,35.54162869,울산광역시
수산로얄팰리스아파트,66509,129.1074688,35.54174861,울산광역시
경동우신알프스타운,66510,129.1072087,35.54366978,울산광역시
경동우신알프스타운,66511,129.107282,35.54367579,울산광역시
경동우신109동,66512,129.1042335,35.54345508,울산광역시
석남유치원,66601,129.116,35.5623,울산광역시
부산은행,66603,129.1187502,35.55770574,울산광역시
부산은행,66604,129.1195576,35.55773449,울산광역시
울주군보건소,66605,129.1146332,35.55878081,울산광역시
울주군보건소,66606,129.1147036,35.55891172,울산광역시
청아예식장,66701,129.3149755,35.55549242,울산광역시
청아예식장,66702,129.3148084,35.55564494,울산광역시
목살골목입구,66703,129.3167254,35.55606947,울산광역시
성남동매일마트,66704,129.3175984,35.55575354,울산광역시
우정동행정복지센터입구,66705,129.3127628,35.55529493,울산광역시
국민은행사거리,66802,129.3174445,35.55503388,울산광역시
소방서사거리,66803,129.3207105,35.55508709,울산광역시
박병원,66807,129.3240426,35.5557057,울산광역시
국민은행앞,66810,129.3184676,35.55547197,울산광역시
문화의거리,66812,129.3211031,35.55605098,울산광역시
울산구치소입구,66901,129.2544108,35.53193475,울산광역시
울산구치소입구,66902,129.2546706,35.53173458,울산광역시
월내,67001,129.276875,35.32639629,부산광역시
월내,67002,129.2770661,35.32662382,부산광역시
월내농협,67003,129.2792666,35.32766917,부산광역시
월내농협,67004,129.2792228,35.32778502,부산광역시
길천,67005,129.2819298,35.32926799,울산광역시
길천,67008,129.28253,35.32964,울산광역시
청량읍행정복지센터,67101,129.3059559,35.49280133,울산광역시
청량읍행정복지센터,67102,129.3061239,35.49298374,울산광역시
상남골드클래스,67103,129.3039334,35.48407616,울산광역시
상남골드클래스,67104,129.3039959,35.48390376,울산광역시
남창중학교,67201,129.2877721,35.41938712,울산광역시
남창중학교,67202,129.2879075,35.41951251,울산광역시
동상회관,67203,129.2900368,35.41910996,울산광역시
동상회관,67204,129.289911,35.41926325,울산광역시
동상주유소,67206,129.2949836,35.41967734,울산광역시
동상주유소,67207,129.2948351,35.4194635,울산광역시
보람병원,67208,129.297735,35.42264594,울산광역시
중서,67209,129.2977328,35.41750827,울산광역시
중서,67210,129.2981112,35.41733152,울산광역시
하서,67211,129.3049288,35.41467615,울산광역시
하서,67212,129.3051044,35.41481336,울산광역시
용안사,67213,129.3113041,35.41020737,울산광역시
용안사,67214,129.3112149,35.41032081,울산광역시
상회입구,67215,129.3125566,35.40735402,울산광역시
상회입구,67216,129.3124949,35.40745486,울산광역시
상회회관,67217,129.3151358,35.40717847,울산광역시
상회회관,67218,129.3152495,35.40725433,울산광역시
상회마을,67219,129.3174324,35.40697216,울산광역시
상회마을,67220,129.3173606,35.40707806,울산광역시
내회마을,67221,129.3205526,35.40601119,울산광역시
내회마을,67222,129.3204664,35.40611555,울산광역시
삼평초등학교,67223,129.3224924,35.40564592,울산광역시
삼평초등학교,67224,129.3226197,35.40573602,울산광역시
삼평마을,67225,129.3234404,35.40554471,울산광역시
삼평마을,67226,129.3234586,35.40561382,울산광역시
영묘사,67227,129.3267136,35.40041768,울산광역시
영묘사,67228,129.3267634,35.40056702,울산광역시
하회마을,67229,129.3324375,35.39857257,울산광역시
하회마을,67230,129.3326673,35.39850425,울산광역시
강양입구,67231,129.3352594,35.3964231,울산광역시
강양입구,67232,129.3352753,35.39649713,울산광역시
웃강양,67233,129.3394136,35.39387188,울산광역시
웃강양,67234,129.3395368,35.3938886,울산광역시
파도소리,67235,129.344394,35.3921263,울산광역시
파도소리,67236,129.3444597,35.39217368,울산광역시
강양,67237,129.3451144,35.39176451,울산광역시
보람병원,67238,129.2976543,35.42270465,울산광역시
현대백화점,70102,129.4308024,35.52173191,울산광역시
대경넥스빌,70201,129.426682,35.5166526,울산광역시
대경넥스빌,70202,129.4266412,35.5170091,울산광역시
한마음회관,70203,129.4270649,35.51826228,울산광역시
한마음회관,70204,129.4269404,35.51791561,울산광역시
산록회관,70301,129.4224756,35.51476832,울산광역시
산록회관,70302,129.4222514,35.51476756,울산광역시
국민은행뒤사거리,70401,129.4296632,35.50982396,울산광역시
국민은행뒤사거리,70402,129.4295778,35.5098728,울산광역시
동울산우체국,70403,129.4298613,35.51113188,울산광역시
동울산우체국,70404,129.4297757,35.51117712,울산광역시
전하인쇄사,70501,129.427666,35.5052331,울산광역시
전하인쇄사,70502,129.4277649,35.50529807,울산광역시
광명교회,70503,129.4279301,35.50639166,울산광역시
광명교회,70504,129.4278406,35.50638265,울산광역시
반석아파트,70505,129.4280979,35.50748146,울산광역시
반석아파트,70506,129.4280098,35.50746409,울산광역시
화암촛등공원,70511,129.4110188,35.47635843,울산광역시
화암촛등공원,70512,129.4109297,35.4763726,울산광역시
유마트,70513,129.4123488,35.47966195,울산광역시
유마트,70514,129.4122415,35.47954899,울산광역시
문현고등학교,70515,129.4103129,35.48235512,울산광역시
문현고등학교,70516,129.4102033,35.48238164,울산광역시
꽃바위아파트,70517,129.4097034,35.48366769,울산광역시
꽃바위아파트,70518,129.4096525,35.48381067,울산광역시
꽃바위성당,70519,129.4109377,35.48584658,울산광역시
꽃바위성당,70520,129.4108661,35.48589938,울산광역시
메이퀸컨벤션,70521,129.4134311,35.48670565,울산광역시
메이퀸컨벤션,70522,129.4135031,35.48686256,울산광역시
현도골든빌리지,70523,129.4152934,35.48566257,울산광역시
현도골든빌리지,70524,129.4153469,35.48575453,울산광역시
